code,drug_name,matched_product_name_en,matched_product_name_ar,matched_store_product_id,match_score,verified,match_method
82977,LEVECTAM 1000 MG 20 TABS,LEVECTAM 1000 MG 20 F.C.TABS,ليفيكتام 1000 مجم 20 قرص,2304399.0,92.3,algo_match,brand_index
89447,LEVECTAM 100MG/ML SYRUP 120 ML,,,,,,no_match
56104,LEVEPEX 100 MG ORAL SOLUTION,,,,,,no_match
53662,LEVEPEX 500 MG 30TAB,,,,,,no_match
53661,LEVEPEX 750 MG 30TAB,LEVEPEX 750 MG 30 F.C. TAB,ليفيبيكس 750 مجم 30 اقراص,2510785.0,88.9,ai_confirmed,ai_verified
lev,LEVIASILLS SOOTHING EFFECTIVE RELIEF,,,,,,no_match
81133,Levocar tablets 250/25,,,,,,no_match
90921,LEVOCITRONE 5 MG 10 F.C.TABS.,,,,,,no_match
61956,LEVOCTIVAN 5 MG 30 TAB,LEVOCTIVAN 5 MG 30 F.C. TAB.,ليفوكتيفان 5 مجم 30 اقراص,904986.0,91.7,algo_match,brand_index
79144,LEVOCTIVAN SYRUP 120ML,LEVOCTIVAN 0.5 MG / ML SYRUP 120 ML,ليفوكتيفان 0.5 مجم / مل شراب 120 مل,2668295.0,84.2,ai_confirmed,ai_verified
62096,LEVODEL 500 MG 5 TAB,LEVODEL 500 MG 5 F.C. TABS.,ليفودل 500 مجم 5 اقراص,2473524.0,88.9,ai_confirmed,ai_verified
62097,LEVODEL 750 MG 5 TAB,LEVODEL 750 MG 5 F.C. TABS.,ليفودل 750 مجم 5 اقراص,904983.0,88.9,ai_confirmed,ai_verified
91455,LEVOFLOTANET 750 MG 5 TAB,LEVOFLOTANET 750 MG 5 FILM COATED TABLETS,ليفوفلوتانيت 750 مجم 5 اقراص,2521530.0,91.3,algo_match,token_set_ratio
879044,LEVOFLOTANET 750MG/30ML CONCENTRATE VIAL FOR I.V,LEVOFLOTANET 750 MG / 30 ML CONCENTRATE VIAL FOR I.V. INF,ليفوفلوتانيت 750 مجم / 30 مل امبول,2541235.0,87.1,ai_confirmed,ai_verified
88189,LEVOFLOXACIN-EVA 500 MG 10 F.C.TABS.,LEVOFLOXACIN EVA 500 MG 10 F.C.TABS,ليفوفلوكساسين 500 مجم 10 اقراص ايفا,1684021.0,88.6,ai_confirmed,ai_verified
79202,LEVOFLOXACIN 750 5 TABLETS,LEVOFLOXACIN 750 MG 5 F.C. TABS,ليفوفلوكساسين 750 مجم 5 اقراص ماركريل,939301.0,82.1,ai_confirmed,ai_verified
89624,LEVOFOXAT 500 MG 5 TABS,LEVOFOXAT 500 MG 5 TABS,ليفوفوكسات 500 مجم 5 اقراص,2498383.0,100.0,algo_match,brand_index
74635,LEVOHISTAM 120 ML SYRUP,LEVOHISTAM 5 MG / 10 ML SYRUP 120 ML,ليفوهيستام 5 مجم / 10 مل شراب 120 مل,904991.0,100.0,algo_match,token_set_ratio
72496,LEVOHISTAM 5 MG 30 TAB,LEVOHISTAM 5 MG 30 F.C.TABS.,ليفوهيستام 5 مجم 30 اقراص,2471093.0,89.8,ai_confirmed,ai_verified
75718,LEVOHISTAM 5MG/ML ORAL DROPS 20 ML,LEVOHISTAM 5 MG / ML ORAL DROPS 20 ML,ليفوهيستام 5 مجم / مل قطره فمويه 20 مل,2313608.0,81.7,ai_confirmed,ai_verified
91175,LEVOPHRINE 4MG/4ML I.V 5 AMP.,LEVOPHRINE 4 MG / 4 ML I.V 5 AMP.,ليفوفرين 4 مجم / 4 مل في 5 امبول,2146539.0,89.7,ai_confirmed,ai_verified
79198,LEVOTAVIN 500 7 TABLET,LEVOTAVIN 500 MG 7 F.C. TABS.,ليفوتافين 500 مجم 7 اقراص,1258217.0,81.1,ai_confirmed,ai_verified
79197,LEVOTAVIN 750 MG 7 TABS,LEVOTAVIN 750 MG 7 F.C. TABS.,ليفوتافين 750 مجم 7 اقراص,904981.0,92.0,algo_match,brand_index
74934,LEVOXIN 250MG TAB,LEVOXIN 250 MG 5 F.C. TABS.,ليفوكسين 250 مجم 5 اقراص,2643192.0,81.0,ai_confirmed,ai_verified
73163,LEVOXIN 500 MG 5 TAB,LEVOXIN 500 MG 5 F.C. TAB.,ليفوكسين 500 مجم 5 اقراص,2603639.0,90.9,algo_match,brand_index
87454,LEYLAK CREAM 50 ML,,,,,,no_match
91912,LEYLAK HYALU NIACINAMID SERUM 30ML,,,,,,no_match
88809,LEYLAK HYALU CICA SERUM 30ML,,,,,,no_match
81421,lezberg-amlo 5/20 mg 30tab,,,,,,no_match
79582,LEZBERG-AMLO 5/40 MG 30 TABS,,,,,,no_match
81420,LEZBERG 20 MG 30 TABS,LEZBERG 20 MG 30 F.C.TABS.,ليزبيرج 20 مجم 30 اقراص,2537429.0,91.3,algo_match,brand_index
79581,LEZBERG PLUS 20/12.5 MG 30 TABS,LEZBERG PLUS 20 / 12.5 MG 30 F.C.TABS.,ليزبيرج بلس 12.5 / 20 مجم 30 اقراص,2337119.0,85.3,ai_confirmed,ai_verified
79579,lezberg plus 40/12.5mg 30 tablets,LEZBERG PLUS 20 / 12.5 MG 30 F.C.TABS.,ليزبيرج بلس 12.5 / 20 مجم 30 اقراص,2337119.0,80.0,ai_confirmed,ai_verified
79580,lezberg plus 40/25mg 30 tablets,,,,,,no_match
90334,LEZBERG TRIO 20/5/12.5 30TAB,,,,,,no_match
92374,LEZBERG TRIO 40/5/12.5MG,,,,,,no_match
79578,lezbreg 40mg 30 tablets,,,,,,no_match
81841,libosense gel 30,LIBOSENSE GEL 30 GM,ليبوسينس جل 30 جم,2143433.0,91.4,algo_match,brand_index
61578,LIBOSENSE GEL 30 GM,LIBOSENSE GEL 30 GM,ليبوسينس جل 30 جم,2143433.0,100.0,algo_match,brand_index
83227,LIBRADICLAN 140 MG 7 PLASTER,,,,,,no_match
73595,LIBRAX 30 TAB,LIBRAX 30 SUGAR C.TABS.,ليبراكس 30 اقراص,2396548.0,81.8,ai_confirmed,ai_verified
21561,LICID LOTION 30 ML,LICID LOTION 30 ML,ليسيد لوسيون 30 مل,1390455.0,100.0,algo_match,brand_index
91072,LICTRILIT 360ML,,,,,,no_match
92361,LICTRILIT APPLE FLAVOUR 360ML ELECTROLYTE SOLUTION,,,,,,no_match
92360,LICTRILIT BANANA 360ML ELECTROLYTE SOLUTION,,,,,,no_match
92363,LICTRILIT ORANGE FLAVOUR 360ML ELECTROLYTE SOLUTIO,,,,,,no_match
92362,LICTRILIT PINEAPPLE FLAVOUR 360ML ELECTROLYTE SOLU,,,,,,no_match
84614,LIDEMTZIL 5MG -30TAB,,,,,,no_match
26492,LIDOCAINE 1% 1 AMP 2 ML,,,,,,no_match
75228,LIDOCAINE 10% 15 ML SPRAY,LIDOCAINE 10 % TOPICAL SPRAY 15 G,ليدوكايين 10 % بخاخ 15 جم العربيه,2369253.0,84.0,ai_confirmed,ai_verified
85524,LIDOCAINE 2% AMP,,,,,,no_match
77640,lidocaine 2% vial 50ml,LIDOCAINE 20 MG / ML VIAL 50 ML,ليدوكايين 2 % 20 مجم امبول 50 مل الاسكندريه,2523780.0,84.0,ai_confirmed,ai_verified
89068,LIDOCAINE HCL 20MG/ML VIAL IM IV SC 20 ML (NET PRI,,,,,,no_match
88132,LIFE V BODY CLEANSER,,,,,,no_match
21563,LIGNOCAINE SPRAY,,,,,,no_match
74244,LIGNOCAINE 5% GEL 20 GM,LIGNOCAINE 5 % EMULGEL 20 GM,لجنوكايين 5 % جل,2681898.0,86.3,ai_confirmed,ai_verified
73904,LIGNOCAINE 5%CREAM,LIGNOCAINE 5 % CREAM 20 GM,لجنوكايين كريم س جديد,2643734.0,83.3,ai_confirmed,ai_verified
79407,LILI FEMININE WASH 250ML,,,,,,no_match
91444,LILO MULTIGUMMIES 60 PCS,,,,,,no_match
81423,LIMITLESS ALLZYME MAX 20 TABS,LIMITLESS ALLZYME MAX 20 E.C. TAB,ليمتلس الزايم ماكس 20 اقراص,905001.0,91.8,algo_match,brand_index
89527,LIMITLESS B-COMPLEX ODF 30 FILMS,B COMPLEX 30 TABS,فيتامين ب المركب 30 اقراص,1768518.0,80.0,ai_confirmed,ai_verified
85677,LIMITLESS BABY D DROPS 15ML,LIMITLESS BABY D DROPS 1600 I.U. / ML 15 ML,ليمتلس بيبي دي نقط 15 مل,905007.0,89.8,ai_confirmed,ai_verified
933245,LIMITLESS BALANCE SYNBIOTIC 20 HARD GELATIN CAP,LIMITLESS BALANCE SYNBIOTIC 20 TAB,ليمتلس بالانس سينبيوتك 20 اقراص,2472003.0,93.8,algo_match,token_set_ratio
78556,LIMITLESS C-ZINC ORIGINAL 30-LOZENGES,LIMITLESS C ZINC ORIGINAL 30 LOZENGES,ليمتلس سي زنك اوريجنال 30 اقراص,905011.0,91.9,algo_match,token_set_ratio
90946,LIMITLESS C-ZINC PLUS 20 TAB,LIMITLESS C ZINC PLUS 20 F.C. TABS.,ليمتلس سي زنك بلس 20 اقراص,2222939.0,87.3,ai_confirmed,ai_verified
92346,LIMITLESS CAFFEINE 20 ODF,LIMITLESS CAFFEINE 80 MG 20 DISPERSIBLE FILMS,ليمتلس كافيين 80 مجم 20 لزقه,2561527.0,91.3,algo_match,token_set_ratio
91938,LIMITLESS CHARCOAL PLUS 30 CAPSULES,LIMITLESS CHARCOAL PLUS 30 CAPS,ليمتلس شاركول بلاس 30 اقراص,2455164.0,93.9,algo_match,brand_index
82796,LIMITLESS CHROMAX CUT 30SACHETS,LIMITLESS CHROMAX CUT 30 SACHETS,ليماتليس كافايين اكياس جديد,2626480.0,98.4,algo_match,token_set_ratio
85756,LIMITLESS CONCEIVE Q 30 CHEW. TABS.,LIMITLESS CONCEIVE Q ORIGINAL 30 TAB,ليمتلس كونسيف كيو اوريجينال 30 اقراص,905015.0,82.1,ai_confirmed,ai_verified
89371,LIMITLESS COQ10 100 MG 30 CAPS,LIMITLESS COQ 10 100 MG 30 TAB,ليمتلس كو كيو 10 100 مجم 30 اقراص,2466754.0,82.1,ai_confirmed,ai_verified
91972,LIMITLESS DIGEST NOW ORIGINAL,LIMITLESS DIGEST NOW 30 FILM COATED TABLETS,ليمتلس دايجست ناو 30 اقراص,2320867.0,81.6,ai_confirmed,ai_verified
92345,LIMITLESS DIOSMIN COMPLEX 30 F.C. TABS,LIMITLESS DIOSMIN COMPLEX 30 FILM COATED TABLETS,ليمتلس ديوزمين كومبلكس 30 اقراص,2500600.0,87.1,ai_confirmed,ai_verified
92476,LIMITLESS FEMBOOST 30 TAB,LIMITLESS FEMBOOST ORIGINAL 30 TAB,ليمتلس فيمبوست اوريجينال 30 اقراص,2670113.0,84.7,ai_confirmed,ai_verified
82789,LIMITLESS FORTALASE ORIGINAL SYRUP,LIMITLESS FORTALASE ORIGINAL SYRUP 80 ML,ليمتلس فورتاليز اوريجينال شراب 80 مل,970893.0,91.9,algo_match,brand_index
85613,limitless glow hair 30 tab,LIMITLESS GLOW HAIR 30 F.C. TABS.,ليمتلس جلو هير 30 اقراص,905008.0,91.2,algo_match,brand_index
90959,LIMITLESS HYDRATE,LIMITLESS HYDRATE KIDS 6 SACHETS WATERMELON,ليمتلس هيدرات اكياس بالبطيخ,2616977.0,100.0,algo_match,token_set_ratio
90798,LIMITLESS JOINT AVOPLUS 30 F.C. TABS,LIMITLESS JOINT AVOPLUS 30 TABS,ليمتلس جوينت افوبلس 30 اقراص,1535853.0,93.9,algo_match,brand_index
85183,LIMITLESS KIDS 250 ML SYRUP,LIMITLESS KIDS MULTIVITAMINS SYRUP 250 ML,ليمتلس كيدز شراب ملتي فيتامين 250 مل,1661613.0,100.0,algo_match,token_set_ratio
89321,LIMITLESS KIDS MULTIGUMMIES 90 GUMMIES,LIMITLESS KIDS MULTIGUMMIES 90 PIECES,ليمتلس كيدز مالتي فيتامين 90 قطعه,1869035.0,80.0,ai_confirmed,ai_verified
84406,LIMITLESS KIDS MULTIVITAMINS SYRUP 140 ML,LIMITLESS KIDS MULTIVITAMINS SYRUP 140 ML,ليمتلس كيدز شراب ملتي فيتامين 140 مل,905005.0,100.0,algo_match,brand_index
86020,LIMITLESS LACTOFERRIN 100MCG 14 SACHETS,LIMITLESS LACTOFERRIN 100 MG 14 SACHETS,ليمتلس لاكتوفيرين 100 مجم 14 اكياس,2335712.0,92.3,algo_match,brand_index
86815,LIMITLESS LIPOFERREX 40 MG 30 TABS,LIMITLESS LIPOFERREX 40 MG 30 TABS,ليمتلس ليبوفيركس 40 مجم 30 اقراص,2038524.0,100.0,algo_match,brand_index
89320,LIMITLESS MAGNESIUM 150 MG 30 TABS,LIMITLESS MAGNESIUM 150 MG 30 TABS,ليمتلس ماغنسيوم 150 مجم 30 اقراص,2174179.0,100.0,algo_match,brand_index
84435,LIMITLESS MAN MAX 100TAB,LIMITLESS MAN MAX 100 TABS,ليمتلس رجال 120 اقراص عرض كبير,2562808.0,84.0,ai_confirmed,ai_verified
90437,LIMITLESS MAN GUMS 90 GUMMIES,LIMITLESS MAN MULTIGUMMIES 90 PIECES,ليمتلس مان رجال مالتي جاميز 90 قطعه,2150105.0,80.0,ai_confirmed,ai_verified
81424,LIMITLESS MAN MAX 30 TABS.,LIMITLESS MAN MAX 30 TABS,ليمتلس مان رجال ماكس 30 اقراص,2145610.0,100.0,algo_match,brand_index
90589,LIMITLESS METHYL FOLATE 1000 MG 30TAB,LIMITLESS METHYL FOLATE 1000 MCG 30 MINI FILM COATED TAB,ليمتلس ميثيل فولات 1000 مكجم 30 اقراص,2437346.0,86.2,ai_confirmed,ai_verified
82959,LIMITLESS MILGA MAX 30 TABS,LIMITLESS MILGA MAX 30 TABS,ليمتلس ميلجا ماكس 30 اقراص,2455168.0,100.0,algo_match,brand_index
90797,LIMITLESS OMEGA-3 2000 MG 60 CAPS,LIMITLESS OMEGA 3 2000 MG 60 CAPS,ليمتلس اوميجا 3 2000 مجم 60 اقراص,1880738.0,93.9,algo_match,brand_index
81427,LIMITLESS OMEGA-3 2000 MG 30 CAPS,LIMITLESS OMEGA 3 2000 MG 30 CAPS,ليمتلس اوميجا 3 2000 مجم 30 اقراص,2328360.0,93.9,algo_match,brand_index
86778,LIMITLESS OSSOFORTIN D3 (2000 I.U.) 30 TABS,LIMITLESS OSSOFORTIN D 3 2000 I.U. 30 TABS,ليمتلس اوسوفورتين دي 3 2000 م 20 ق,2645252.0,95.2,algo_match,brand_index
85838,LIMITLESS OSSOFORTIN D3 5000 I.U 30 TABS,LIMITLESS OSSOFORTIN D 3 5000 I.U. 30 TABS,ليمتلس اوسوفورتين 5000 / ايفا,2680818.0,96.3,algo_match,brand_index
88820,LIMITLESS OSTEODENSE ORIGINAL 30 TABS,LIMITLESS OSTEODENSE 30 TABS,ليمتلس اوستيودنس 30 اقراص,2471108.0,86.2,ai_confirmed,ai_verified
90924,LIMITLESS PEA PLUS 20 F.C. TABS.,LIMITLESS PEA PLUS 20 FILM COATED TABLETS,ليمتلس بي اي ايه بلس 20 كبسول,2296208.0,84.5,ai_confirmed,ai_verified
88224,LIMITLESS POWER MAX 30 TAB,LIMITLESS POWER MAX 30 TABS,ليمتلس باور ماكس 30 اقراص,2369298.0,98.1,algo_match,brand_index
83362,LIMITLESS PRENATAL MAX 30 CAPS,LIMITLESS PRENATAL MAX 30 TABS,ليمتلس بريناتال اوريجنال 30 اقراص,2366987.0,83.3,ai_confirmed,ai_verified
90672,LIMITLESS PRENATAL ORG 30CAP,LIMITLESS PRENATAL MAX 30 TABS,ليمتلس بريناتال اوريجنال 30 اقراص,2366987.0,83.0,ai_confirmed,ai_verified
82586,LIMITLESS PROSTANORM 30TAB,LIMITLESS PROSTANORM MAX 30 F.C. TABS,ليمتلس بروستانورم ماكس 30 اقراص,2628438.0,87.0,ai_confirmed,ai_verified
90960,LIMITLESS SLEEP AID 30 FILM,LIMITLESS SLEEP AID DUAL 30 TABS,ليمتلس سليب ايد ديوال 30 اقراص,1858410.0,81.4,ai_confirmed,ai_verified
86754,LIMITLESS SLEEP AID DUAL 30 TABLETS,LIMITLESS SLEEP AID DUAL 30 TABS,ليمتلس سليب ايد ديوال 30 اقراص,1858410.0,95.5,algo_match,brand_index
91300,LIMITLESS TURMERIC 500 MG 60 CAPS,LIMITLESS TURMERIC 500 MG 60 CAPS.,ليمتلس تورميرك 500 مجم 60 كبسول,2437336.0,100.0,algo_match,brand_index
84170,LIMITLESS WOMAN MAX 100TAB,LIMITLESS WOMAN MAX 100 TABS,ليمتلس ومان سيدات ماكس 100 اقراص,2361146.0,85.2,ai_confirmed,ai_verified
81425,LIMITLESS WOMAN MAX 30 TABS,LIMITLESS WOMAN MAX 30 TABS,ليمتلس احمر سيدات كبير,2673055.0,100.0,algo_match,brand_index
91078,LIMITLESS WOMAN MULTIGUMMIES 90 GUM,LIMITLESS WOMAN MULTIGUMMIES 90 PIECES,ليمتلس ومان سيدات مالتي جاميز 90 قطعه,2067910.0,84.9,ai_confirmed,ai_verified
80002,LIMITLESS ZINC 25MG 30TABS,,,,,,no_match
92236,linagliflozin 10/5 mg 30 tab,LINAGLIFLOZIN 25 / 5 MG 30 TAB,ليناجليفلوزين 25 / 5 مجم 30 اقراص,2540563.0,89.7,ai_confirmed,ai_verified
89801,LINAGLIFLOZIN 25/5MG 30TAB,LINAGLIFLOZIN 25 / 5 MG 30 TAB,ليناجليفلوزين 25 / 5 مجم 30 اقراص,2540563.0,82.1,ai_confirmed,ai_verified
90706,LINAJENTA PLUS 25/5 MG 30TAB,,,,,,no_match
75709,LINDO HAIR SPRAY 120 ML,,,,,,no_match
56287,LINDO HAIR SPRAY 250 ML,LINDO HAIR OIL SPRAY 250 ML,ليندو زيت شعر بخاخ 250 مل,2603660.0,92.0,algo_match,brand_index
82234,LINEX 10 SACHET,LINEX 10 SACH,لينكس 10 كيس,2355174.0,92.9,algo_match,brand_index
82944,LINEX ADULT 14 CAPS,LINEX ADULT 14 CAPS,لينكس كبار 14 اقراص,2606270.0,100.0,algo_match,brand_index
87971,LINEX BABY DROPS 8 ML,,,,,,no_match
81239,LINEZ 600MG 10 TABS,,,,,,no_match
80837,LINEZOLID 600MG 14TABS,,,,,,no_match
90801,LINGALABS PLUS 25/5/1000 MG 30 F.C. TABS,LINGALABS PLUS 10 / 5 / 1000 MG 30 TABS,لينجالابس بلس 10 / 5 / 1000 مجم 30 اقراص,2462236.0,84.6,ai_confirmed,ai_verified
88800,LINOROSE 1000 MG 30 CAPS,LINOROSE 1000 MG 30 CAPS,لينوروز 1000 مجم 30 كبسول,1874308.0,100.0,algo_match,brand_index
91230,LIOPATH 600 MG 30 TAB,LIOPATH COMB 30 TAB,ليوباث كومب 30 اقراص,2224733.0,84.8,ai_confirmed,ai_verified
91229,LIOPATH COMP 30 F.C. TABS,LIOPATH COMB 30 TAB,ليوباث كومب 30 اقراص,2224733.0,83.7,ai_confirmed,ai_verified
81432,LIPANTHYL 145 MG 20 TABS,LIPANTHYL 145 MG 20 F.C.TABS.,ليبانتيل 145 مجم 20 كبسول,2159023.0,92.3,algo_match,brand_index
46604,LIPANTHYL 300MG 30CAP,LIPANTHYL 300 MG 30 CAPS.,ليبانتيل 300 مجم 30 كبسول,904931.0,80.0,ai_confirmed,ai_verified
60764,LIPANTHYL SUPRA 160 MG 30 TAB,LIPANTHYL SUPRA 160 MG 30 F.C. TABS.,ليبانتيل سوبرا 160 مجم 30 اقراص,1481703.0,92.1,algo_match,brand_index
19286,LIPICOLE 10MG 10 TAB,,,,,,no_match
89042,LIPICONTROL 10/10MG 20 F.C. TABS,LIPICONTROL 10 / 10 MG 20 TAB,ليبيكونترول 10 / 10 مجم 20 اقراص,2316661.0,84.2,ai_confirmed,ai_verified
92371,LIPICONTROL 10/20MG 20 F.C. TABS.,,,,,,no_match
74915,LIPITOR 10MG 28TAB,LIPITOR 10 MG 28 TABS.,ليبيتور 10 مجم 28 اقراص,2640406.0,83.9,ai_confirmed,ai_verified
74299,LIPITOR 20 MG 28 TAB,LIPITOR 20 MG 28 TABS.,ليبيتور 20 مجم 28 اقراص,2603628.0,97.6,algo_match,brand_index
57376,LIPITOR 40 MG 14 TAB,LIPITOR 40 MG 14 TABS.,ليبيتور 40 مجم 14 اقراص,1659478.0,97.6,algo_match,brand_index
75221,LIPITOR 40 MG 7 TABS,LIPITOR 40 MG 7 TABS.,ليبيتور 40 مجم 7 اقراص,2368555.0,100.0,algo_match,brand_index
58701,LIPITOR 80 MG 14 TAB,LIPITOR 80 MG 14 TABS.,ليبيتور 80 مجم 14 اقراص,2194479.0,97.6,algo_match,brand_index
62370,LIPITRIN 10/10 14 TAB,LIPITRIN 10 / 10 MG 14 TAB.,ليبترين 10 / 10 مجم 14 اقراص,2379830.0,85.1,ai_confirmed,ai_verified
61564,LIPITRIN 20/10 14 TAB,LIPITRIN 10 / 10 MG 14 TAB.,ليبترين 10 / 10 مجم 14 اقراص,2379830.0,86.4,ai_confirmed,ai_verified
83891,lipocomb 10/10 cap,,,,,,no_match
90528,LIPOFERRIC FOLIC 30 CAPS,,,,,,no_match
82443,LIPOFERRIC FOLIC 30 SACH,,,,,,no_match
19444,LIPONA 10MG TAB,,,,,,no_match
39971,LIPONA 20MG TAB,LIPONA 20 MG 10 F.C.TAB,ليبونا 20 مجم 10 اقراص,2184372.0,80.0,ai_confirmed,ai_verified
57517,LIPONA 40 MG TAB,LIPONA 40 MG 10 F.C.TAB,ليبونا 40 مجم 10 اقراص,2295567.0,82.1,ai_confirmed,ai_verified
85895,LIPOPENT 600 MG 20 TABS,,,,,,no_match
81532,LIPOSOM-B CAP,,,,,,no_match
83482,LIPOSOM-B12 1000 M 20 CAP,,,,,,no_match
80778,LIPOSOM-D3 10000IU 30 TABS,,,,,,no_match
91154,LIPOSOM-D3 400 DROPS,,,,,,no_match
92151,LIPOSOMAL VITAMIN D3,,,,,,no_match
91973,LIPTITAM 1000 MG 20 TAB,,,,,,no_match
91872,Liquid Chlorophyll Syrup 120 mil,,,,,,no_match
57480,LISTERINE ADVANCED TARTAR CONTROL MOUTHWASH 250 ML,LISTERINE ADVANCED WHITE 250 ML,ليسترين ادفانس وايت 250 مل,2157186.0,89.3,ai_confirmed,ai_verified
63032,LISTERINE FRESH BURST MOUTHWASH 250 ML,,,,,,no_match
71215,LISTERINE GREEN TEA MOUTHWASH 250 ML,LISTERINE GREEN TEA MOUTHWASH 250 ML,ليسترين توتال كير اخضر 250 مل / سوفيكو,2535727.0,100.0,algo_match,brand_index
85521,LISTERINE MOUTH WASH ADVANCED WHITE 250 ML,,,,,,no_match
27051,LISTERMIX MOUTHWASH,,,,,,no_match
59673,LIT UP SOAP 100gm,LIT UP SOAP 100 GM,لايت اب صابون 100 جم,949376.0,97.1,algo_match,brand_index
78912,LIT UP CLEANSER 200ML,LIT UP FACIAL FOAMING CLEANSER 200 ML,لايت اب منظف للوجه 200 مل,2616745.0,83.3,ai_confirmed,ai_verified
66040,LIT UP WHITENING CREAM 50 GM,LIT UP WHITENING CREAM 50 GM,لايت اب كريم تفتيح 50 جم,2530618.0,100.0,algo_match,brand_index
90436,LITHIOMOD 400MG 30 TAB,LITHIOMOD 400 MG 30 TAB,ليثومود 400 مجم 30 اقراص,2274005.0,88.9,ai_confirmed,ai_verified
73647,LIVABION 6 AMP,LIVABION 6 I.M. AMP. 2 ML,ليفابيون 6 امبول 2 مل,1477126.0,100.0,algo_match,token_set_ratio
73862,LIVAGOAL 450 MG 20 CAP,LIVAGOAL 450 MG 20 CAPS.,ليفاجول 450 مجم 20 كبسول,1407185.0,97.8,algo_match,brand_index
77099,LIVER ALBUMIN PLUS 20-CAP,LIVER ALBUMIN PLUS 20 CAPS,ليفر البيومين بلس 20 كبسول,2342785.0,82.4,ai_confirmed,ai_verified
74958,LIVERIN CAP,LIVERIN 20 CAPS,ليفرين 20 كبسول,2603635.0,84.6,ai_confirmed,ai_verified
89160,LIVIACOOL MASSAGE GEL 59 GM,LIVIACOOL MASSAGE GEL 59 GM,ليفياكول جل 59 جم جديد,2680127.0,100.0,algo_match,brand_index
21439,LIVIAL 2.5 MG 28 TABS,LIVIAL 2.5 MG 28 TAB.,ليفيال 2.5 مجم 28 اقراص,2670114.0,97.6,algo_match,brand_index
78143,LIVIDEMIA 2 MG 10 F.C. TABS.,LIVIDEMIA 2 MG 30 F.C. TABS,ليفيدميا 2 مجم 30 اقراص,1922578.0,88.5,ai_confirmed,ai_verified
92638,LIXORA SK LOTION 150 ML,LIXORA SK ANTI DANDRUFF ANTI HAIR LOSS LOTION 150 ML,ليكسورا اس كي لوسيون ضد القشره وضد تساقط الشعر 150 مل,2627389.0,100.0,algo_match,token_set_ratio
47900,LOGIMAX30TAB,,,,,,no_match
80532,LOGUSGYN 10 SUPPOSITORIES,,,,,,no_match
56186,LOHYDRAN 10 SCAHETS,,,,,,no_match
88106,LOLA WEST 5 AMPOULES,,,,,,no_match
74581,LOLA WEST 6 SACHETS,LOLAWEST 3 GM 6 SACHETS,لولاويست 3 جم 6 اكياس,904923.0,85.7,ai_confirmed,ai_verified
90623,LONGAGEN 30 CAP,,,,,,no_match
82958,LOPRANEST 2 MG 20 ORODISPERSIBLE FILMS,LOPRANEST 2 MG 20 ORODISPERSIBLE FILMS,لوبرانست 2 مجم 20 فيلم,1839990.0,100.0,algo_match,brand_index
77607,LOPRECOUGH SYRUP 100ML,LOPRECOUGH SYRUP 100 ML,لوبريكف شراب 100 مل,1427615.0,88.9,ai_confirmed,ai_verified
LOR,LORAFAST 100 ML SYRUP,,,,,,no_match
21845,LORATADINE TAB,LORATADINE 10 MG 10 TAB.,لوراتادين 10 مجم 10 اقراص,2511204.0,100.0,algo_match,token_set_ratio
32961,LORAZ 50/12.5MG 14 TAB.,LORAZ 50 / 12.5 MG 14 TAB.,لوراز 50 / 12.5 مجم 14 اقراص,2492350.0,85.1,ai_confirmed,ai_verified
83419,lornicam 8mg 30tab,,,,,,no_match
64021,LORNOXICAM 4 MG 20 TAB,LORNOXICAM 4 MG 20 F.C.TAB,لورنوكسيكام 4 مجم 20 اقراص,1432462.0,91.7,algo_match,brand_index
73975,LORNOXICAM 8 MG 20 TAB,LORNOXICAM 8 MG 20 F.C.TAB,لورنوكسيكام 8 مجم 20 اقراص,2455104.0,91.7,algo_match,brand_index
91783,LORNOXICAM 8 MG 30 TAB,LORNOXICAM 8 MG 30 F.C.TAB,لورنوكسيكام 8 مجم 30 اقراص,904912.0,91.7,algo_match,brand_index
74077,LORNOXICAM 8 MG AMP,LORNOXICAM 8 MG / 2 ML VIAL FOR I.M. / I.V. INJ.,لورنوكسيكام 8 مجم / 2 مل امبول,2511325.0,88.2,ai_confirmed,ai_verified
91466,LOSAR 50MG 28 TAB,LOSAR 50 MG 28 F.C. TAB.,لوسار 50 مجم 28 اقراص,2274245.0,87.2,ai_confirmed,ai_verified
63967,LOSAR PLUS 8 TAB,LOSAR PLUS 8 F.C. TAB,لوسار بلس 8 اقراص,2544588.0,88.9,ai_confirmed,ai_verified
88458,LOSAZIDE 50/12.50 30TAB,,,,,,no_match
90050,LOTERANOL 0.5% EYE DROP,,,,,,no_match
87929,LOTERANOL 0.5% EYE GEL,LOTERANOL 0.5 % EYE GEL 5 GM,لوتيرانول 0.5 % جل للعين 5 جم,2400826.0,84.0,ai_confirmed,ai_verified
87963,LOTERANOL COMP 5 ML DROP,,,,,,no_match
LOV,LOVEZONE MAJESTIC,,,,,,no_match
LOVW,LOVEZONE SEXUAL WOMEN 10 TAB IMP,,,,,,no_match
73874,LOVIR 400 MG 10 TAB,LOVIR 400 MG 10 DISP. TAB.,لوفير 400 مجم 10 اقراص,904921.0,88.4,ai_confirmed,ai_verified
85851,LOVIR 800MG 35 ORAL DISPERSIBLE TABS,LOVIR 800 MG 35 ORAL DISP. TABS,لوفير 800 مجم 35 اقراص,904922.0,81.8,ai_confirmed,ai_verified
