code,drug_name,matched_product_name_en,matched_product_name_ar,matched_store_product_id,match_score,verified,match_method,ai_confidence,ai_review_confidence
73571,PRISOLINE DROPS,PRISOLINE EYE / NASAL DROPS 15 ML,بريزولين قطره للعين والانف 15 مل,2621859.0,100.0,algo_match,token_set_ratio,,
79220,PRIVACOND 15 ML EYE DROPS,PRIVACOND EYE DROPS 15 ML,بريفاكوند قطره للعين 15 مل,2369272.0,100.0,algo_match,brand_index,,
80921,probric 20 mg 10 tabs,PROBRIC 20 MG 10 TAB.,بروبريك 20 مجم 10 اقراص,2543245.0,97.6,algo_match,brand_index,,
40066,PROBRIC ORAL SOLUTION 125 ML,,,,,,no_match,,
48131,PROCORLAN 5MG TAB,PROCORALAN 5 MG 28 F.C. TABS.,بروكورالان 5 مجم 28 اقراص,1425888.0,80.0,ai_confirmed,ai_verified,0.0,
48132,PROCORLAN 7.5MG TAB,PROCORALAN 7.5 MG 28 F.C. TABS.,بروكورالان 7.5 مجم 28 اقراص,902615.0,81.6,ai_confirmed,ai_verified,0.0,
30197,PROCTAN 30CAP,PROCTAN S.T. 30 CAPS,بروكتان اس تي 30 كبسول,,84.8,ai_confirmed,ai_verified,0.0,
82596,PROCYKINOL 5MG 50TABS,PROCYKINOL 5 MG 50 TABS,بروسيكينول 5 مجم 50 اقراص,2468872.0,100.0,algo_match,brand_index,,
92747,PROG FORTIFIED LIQUID CHOCOLATE 350 GM,,,,,,no_match,,
85615,PROGESING 100MG 10 AMP,PROGESING 100 MG / 2 ML 10 I.M. AMPS.,بروجسينج 100 مجم / 2 مل 10 امبول,2600231.0,90.5,algo_match,token_set_ratio,,
73607,PROGEST 100MG 24CAPS,PROGEST 100 MG 24 ORAL / VAGINAL CAPS.,بروجيست 100 مجم 24 كبسول,1788383.0,100.0,algo_match,token_set_ratio,,
81121,PROGEST 200MG 30CAP,PROGEST 200 MG 30 ORAL / VAGINAL CAPS.,بروجيست 200 مجم 30 كبسول,2168957.0,89.5,ai_confirmed,ai_verified,0.0,
23049,PROGRAF 1 MG 100 CAP,PROGRAF 1 MG 100 CAPS.,بروجراف 1 م 100 اقراص,2684771.0,97.6,algo_match,brand_index,,
68856,PROLIA 60 MG 1 SYRING,PROLIA 60 MG 1 PREF.SYRINGE,بروليا 60 مجم 1 سرنجه,1451591.0,87.5,ai_confirmed,ai_verified,0.0,
81031,PROLUTEX 25MG INJECTION,PROLUTEX 25 MG FOR S.C. INJECTION 7 VIALS,برولوتكس 25 مج 7 امبول,,100.0,algo_match,token_set_ratio,,
81890,PROMIX JUNIOR MILK,,,,,,no_match,,
22490,PRONTO PLUS TAB,PRONTO PLUS 20 TAB.,برونتو بلس 20 اقراص,1129333.0,90.9,algo_match,brand_index,,
73718,PRONTOGEST 100MG 10 AMP,PRONTOGEST 100 MG / 2 ML 10 I.M.AMP,برونتوجيست 100 مجم / 2 مل 10 امبول,2468890.0,81.4,ai_confirmed,ai_verified,0.0,
74332,PRONTOGEST 200 MG SUPP,PRONTOGEST 200 MG 30 VAG. OR RECT. PESSARIES,برونتوجيست 200 مجم 30 لبوس,1395918.0,87.2,ai_confirmed,ai_verified,0.0,
73072,PRONTOGEST 400 MG 30 VAG SUPP,,,,,,no_match,,
90552,PRONTOGEST 50MG 10 AMP,PRONTOGEST 50 MG / 1 ML I.M. 10 AMP,برونتوجيست 50 مجم / 1 مل 10 امبول,1839746.0,80.7,ai_confirmed,ai_verified,0.0,
91487,PRONTOGEST 50MG 5 AMP,PRONTOGEST 50 MG / 1 ML I.M. 5 AMP,برونتوجيست 50 مجم امبول ثلاجه,2455625.0,80.0,ai_confirmed,ai_verified,0.0,
89699,PRONTOMUTIM 100 MG 30 F.C. TABS,PRONTOMUTIM 100 MG 30 TABS,برونتوميوتيم 100 مجم 30 اقراص,2183948.0,92.9,algo_match,brand_index,,
88280,PRONTOMUTIM 200 MG 30 F.C. TABS,PRONTOMUTIM 200 MG 30 TAB,برونتوميوتيم 200 مجم 30 اقراص,2183949.0,90.9,algo_match,brand_index,,
75390,PROPAMETHONE CREAM 20 GM,PROPAMETHONE TOP. CREAM. 20 GM,بروباميثون كريم 20 جم,1233764.0,92.3,algo_match,brand_index,,
82824,propolis 1000 mg cap,,,,,,no_match,,
67555,PROSS HAIR LOTION 250ML,PROSS HAIR LOTION 250 ML,بروس لوشن للشعر 250 مل,902594.0,100.0,algo_match,brand_index,,
86200,PROSS HAIR SERUM 120ML,PROSS HAIR SERUM 120 ML,بروس سيروم للشعر 120 مل,1425874.0,100.0,algo_match,brand_index,,
21966,PROST-ADE CAP,PROST ADE 20 CAPSULES,بروست ايد 20 كبسول,2575689.0,81.8,ai_confirmed,ai_verified,0.0,
92059,PROST ADE 30 CAPSULES,PROST ADE 30 CAPSULES,بروست ايد 30 كبسول,2345331.0,100.0,algo_match,brand_index,,
8784,PROSTACURE CAP,PROSTACURE 50 MG 20 CAPS.,بروستاكيور 20 كبسول,2682633.0,83.3,ai_confirmed,ai_verified,0.0,
58123,PROSTALITY 20 CAP,PROSTALITY 20 CAPS.,بروستاليتي 20 كبسول,1822573.0,97.1,algo_match,brand_index,,
65982,PROSTANORM 30 CAP,PROSTANORM 30 CAPS,بروستانورم 30 كبسول,,97.1,algo_match,brand_index,,
91650,PROSTENAL NIGHT 30 TAB,,,,,,no_match,,
91766,PROSTENOL FORTE 30 TABS,,,,,,no_match,,
59790,PROSTETROL 10 MG 30 TAB,PROSTETROL 10 MG M.R. 30 TAB.,بروستيترول 10 مجم 30 اقراص,,92.0,algo_match,brand_index,,
91470,PROSTRIDE 5 MG 30 CAPS,PROSTRIDE 5 MG 30 CAPS.,بروستريد 5 مجم 30 كبسول,2319759.0,100.0,algo_match,brand_index,,
73789,PROSTRIDE CAP,PROSTRIDE 5 MG 30 CAPS.,بروستريد 5 مجم 30 كبسول,2319759.0,81.8,ai_confirmed,ai_verified,0.0,
77231,PROTE CARE HAIR TONING CREAM 100GM,,,,,,no_match,,
56724,PROTECA LOTION 120ML,PROTECA TOPICAL LOTION 120 ML,بروتيكا لوسيون 120 مل 60,2644405.0,84.0,ai_confirmed,ai_verified,0.0,
57339,PROTECA SPRAY 120 ML,PROTECA TOPICAL SPRAY 120 ML,بروتيكا بخاخ 120 مل,1425866.0,83.3,ai_confirmed,ai_verified,0.0,
75183,PROTOFIX 20 MG 14 TAB,PROTOFIX 20 MG 14 E.C.TABS.,بروتوفكس 20 مجم 14 اقراص,2144142.0,89.4,ai_confirmed,ai_verified,0.0,
92527,PROTOFIX 40 MG 21 E.C.TABS,PROTOFIX 40 MG 21 E.C.TABS,بروتوفكس 40 مجم 21 اقراص,2635102.0,100.0,algo_match,brand_index,,
74209,PROTOFIX 40MG 14 TAB,PROTOFIX 40 MG 14 E.C.TABS.,بروتوفكس 40 مجم 14 اقراص,2159496.0,89.4,ai_confirmed,ai_verified,0.0,
51790,PROTOFIX VIAL F/I.V INJECTION 1 VIAL,,,,,,no_match,,
84204,PROTOLANS 60 MG 14 CAPS.,PROTOLANS 60 MG 14 CAPS,بروتولانس 60 مجم 14 كبسول,1031441.0,100.0,algo_match,brand_index,,
79680,PROTOLOC 20 MG 14 E.C.TABS.,PROTOLOC 20 MG 14 E.C.TABS.,بروتولوك 20 مجم 14 اقراص,2144822.0,100.0,algo_match,brand_index,,
90425,PROTOLOC 20 MG 28E.C.TABS,PROTOLOC 20 MG 14 E.C.TABS.,بروتولوك 20 مجم 14 اقراص,2144822.0,88.5,ai_confirmed,ai_verified,0.0,
88917,PROTOLOC 40 MG 14 E.C.TABS,PROTOLOC 40 MG 14 E.C.TABS.,بروتولوك 40 مجم 14 اقراص,2145441.0,100.0,algo_match,brand_index,,
91469,PROTOLOC 40MG 28 TABS,PROTOLOC 40 MG 28 E.C.TABS,بروتولوك 40 مجم 28 اقراص,,91.7,algo_match,brand_index,,
89326,PROTOPAN 20 MG 21 CAPS,PROTOPAN 20 MG 21 CAPS.,بروتوبان 20 مجم 21 كبسول,2435574.0,100.0,algo_match,brand_index,,
89737,PROTOPAN 40 MG 21 CAPS,PROTOPAN 40 MG 21 CAPS,بروتوبان 40 مجم 21 كبسول,1632519.0,100.0,algo_match,brand_index,,
58804,PROTOSTOP 6 TAB,PROTOSTOP 500 MG 6 F.C.TABS.,بروتوستوب 500 مجم 6 اقراص,1921251.0,84.6,ai_confirmed,ai_verified,0.0,
20898,PROTOZOLE 500 MG 12TAB,PROTOZOLE 500 MG 12 F.C. TABS.,بروتوزول 500 مجم 12 اقراص,2468855.0,90.2,algo_match,brand_index,,
47685,PROXIMOL 0.4MG 40 SUGAR C. TABS.,PROXIMOL 0.4 MG 40 SUGAR COATED TAB.,بروكسيمول 0.4 مجم 40 اقراص,902613.0,90.9,algo_match,brand_index,,
73327,PROXIMOL COMPOUND EFF 60 GM,,,,,,no_match,,
10639,PROZAC 20MG 14CAP,PROZAC 20 MG 14 CAPS.,بروزاك 20 مجم 14 كبسول,,97.4,algo_match,brand_index,,
81319,PRUCASOFT 1 MG TABS,PRUCASOFT 1 MG 14 F.C.TABS.,بروكاسوفت 1 مجم 14 اقراص,2145595.0,84.4,ai_confirmed,ai_verified,0.0,
77505,PRUCASOFT 2 MG TABS,PRUCASOFT 2 MG 14 F.C.TABS.,بروكاسوفت 2 مجم 14 اقراص,902609.0,84.4,ai_confirmed,ai_verified,0.0,
28549,PSYCHODAL 1MG 30TAB,PSYCHODAL 1 MG 30 F.C. TAB.,سيكودال 1 مجم 30 اقراص,2313225.0,91.3,algo_match,brand_index,,
73717,PSYCHODAL 1MG/ML ORAL SOLUTION 30ML,,,,,,no_match,,
77241,PSYCHODAL 2 MG 30 TAB,PSYCHODAL 2 MG 30 F.C.TAB.,سيكودال 2 مجم 30 اقراص,904074.0,91.3,algo_match,brand_index,,
74685,PSYCHODAL 3MG 30TAB,PSYCHODAL 3 MG 30 F.C.TAB.,سكواد بي 30 كبسوله / ايجي ستار,2625867.0,91.3,algo_match,brand_index,,
46951,PSYCHODAL 4MG 30TAB,PSYCHODAL 4 MG 30 F.C. TAB.,سيكودال 4 مجم 30 اقراص,2143832.0,91.3,algo_match,brand_index,,
83532,PSYCHOLANZ 12/50MG 30CAPS,PSYCHOLANZ 12 / 50 MG 30 CAPS,سيكولانز 12 / 50 مجم 30 كبسول,1790232.0,85.7,ai_confirmed,ai_verified,0.0,
82660,PSYCHOLANZ 25/3MG 30CAPS,,,,,,no_match,,
76318,PSYCHOLANZ 25/6 mg 30 tab,,,,,,no_match,,
83026,PSYCHOPRAM 10 MG 30 TABS,PSYCHOPRAM 10 MG 30 F.C. TABS.,سايكوبرام 10 مجم 30 اقراص,1740203.0,92.3,algo_match,brand_index,,
59168,PSYCHOPRAM 20 MG 20 TAB,PSYCHOPRAM 20 MG 20 F.C. TABS.,سايكوبرام 20 مجم 20 اقراص,2436649.0,90.2,algo_match,brand_index,,
p25,PULMICORT 0.25 MG 2 ML,PULMICORT 0.25 MG / ML 20 NEBULIZER VIAL SUSP.,بالميكورت 0.25 مجم / مل 20 امبول,1063404.0,95.2,algo_match,token_set_ratio,,
p50,PULMICORT 0.5 MG 2 ML,PULMICORT 0.5 MG / ML 20 NEBULIZER VIAL SUSP.,بالميكورت 0.5 مجم / مل 20 امبول,2113055.0,95.0,algo_match,token_set_ratio,,
74034,PULMIPROVE 125 MG 30 TAB,PULMIPROVE 125 MG 30 F.C. TABS.,بالميبروف 125 مجم 30 اقراص,,90.6,algo_match,brand_index,,
87924,PUMPIZAN 20 MG 20 F.C TABLETS,PUMPIZAN 20 MG 20 TAB,بمبيزان 20 مجم 20 اقراص,1924021.0,84.0,ai_confirmed,ai_verified,0.0,
68765484,pure paraffen oil,,,,,,no_match,,
27690,PURELAN CREAM 30 GM,PURELAN CREAM 30 GM,بيورلان كريم 30 جم,2206836.0,100.0,algo_match,brand_index,,
88817,PURELAN CREAM 60 GM,PURELAN CREAM 60 GM,بيورلان كريم 60 جم,2575450.0,100.0,algo_match,brand_index,,
32869,PURGATON 20 mg 30TAB,PURGATON 20 MG 30 TAB.,برجاتون 20 مجم 30 اقراص,1943545.0,100.0,algo_match,brand_index,,
W2,PURIFIED WATER AMP,,,,,,no_match,,
83864,pyridovit 20 cap,PYRIDOVIT 30 CAPSULES,بيريدوفيت 30 كبسول,2146140.0,81.1,ai_confirmed,ai_verified,0.0,
90538,pyridovit 30 cap,PYRIDOVIT 30 CAPSULES,بيريدوفيت 30 كبسول,2146140.0,86.5,ai_confirmed,ai_verified,0.0,
91838,PYRTO 30 TABS,PYRTO 30 TABS.,بيرتو بلس 30 اقراص / اي يو سي,2625826.0,100.0,algo_match,brand_index,,
75146,PYSTINON 60 MG 20TAB,PYSTINON 60 MG 20 SUGAR COATED TAB.,بيستينون 60 مجم 20 اقراص,2171572.0,100.0,algo_match,token_set_ratio,,
90893,quadriderm cream 15g,QUADRIDERM CREAM 15 GM,كوادريديرم كريم 15 جم,2454940.0,97.7,algo_match,brand_index,,
82869,QUADRIDERM CREAM 30G,QUADRIDERM CREAM 30 GM,كوادريديرم كريم 30 جم,2299598.0,97.7,algo_match,brand_index,,
63982,QUETIAPINE 100 MG 30 TAB,QUETIAPINE 100 MG 30 F.C. TAB.,كويتيابين 100 مجم 30 اقراص,904811.0,92.3,algo_match,brand_index,,
72098,QUETIAPINE 200 MG 30 TAB,QUETIAPINE 200 MG 30 F.C. TABS.,كويتيابين 200 مجم 30 اقراص,1599177.0,90.6,algo_match,brand_index,,
74938,QUETIAPINE 25 MG 30 TAB,QUETIAPINE 25 MG 30 F.C. TAB.,كويتيابين 25 مجم 30 اقراص,1634023.0,92.0,algo_match,brand_index,,
67255,QUETIAZIC 150 MG 30TAB,QUETIAZIC XR 150 MG 30 TABS.,كويتيازك اكس ار 150 مجم 30 اقراص,1633453.0,92.0,algo_match,brand_index,,
65973,QUETIAZIC 400 MG 30TAB,QUETIAZIC XR 400 MG 30 TABLETS,كويتيازك اكس ار 400 مجم 30 اقراص,1626883.0,86.8,ai_confirmed,ai_verified,0.0,
73430,QUETIAZIC XR 300 MG 30TAB,QUETIAZIC XR 300 MG 30 TABLETS,كويتيازك اكس ار 300 مجم 30 اقراص,1609590.0,92.9,algo_match,brand_index,,
78144,QUETIAZIC XR 50 MG 30 TABS,QUETIAZIC XR 50 MG 30 TABLETS,كويتيازك اكس ار 50 مجم 30 اقراص,1626884.0,94.5,algo_match,brand_index,,
8431,QUIBRON T SR 100TAB,QUIBRON T / SR 300 MG 100 TAB,كابرون 30 اقراص,2685135.0,81.6,ai_confirmed,ai_verified,0.0,
73322,QUICK SLIM 120 mg 30CAP,QUICK SLIM 120 MG 30 CAPS.,كويك سليم 120 مجم 30 كبسول,1147973.0,98.0,algo_match,brand_index,,
92037,QUINSTIBOWL 5MG 20F.C TABS,,,,,,no_match,,
73734,QUITAPEX 100 MG 30 TAB,QUITAPEX 100 MG 30 F.C.TABS.,كويتابكس 100 مجم 30 اقراص,2144540.0,89.8,ai_confirmed,ai_verified,0.0,
87823,QUITAPEX 150 MG XR 30 F.C TABLETS,QUITAPEX 150 MG XR 30 TABS,كويتابيكس 150 مجم اكس ار 30 اقراص,2370578.0,88.1,ai_confirmed,ai_verified,0.0,
73786,QUITAPEX 200 MG 30 TAB,QUITAPEX 200 MG 30 F.C.TABS.,كويتابكس 200 مجم 30 اقراص,1023691.0,89.8,ai_confirmed,ai_verified,0.0,
73107,QUITAPEX 25 MG 30 TAB,QUITAPEX 25 MG 30 F.C.TABS.,كويتابكس 25 مجم 30 اقراص,904808.0,89.4,ai_confirmed,ai_verified,0.0,
73424,QUITAPEX 300 MG XR 30 TAB,QUITAPEX 300 MG XR 30 F.C.TABS.,كويتابكس 300 مجم اكس ار 30 اقراص,2386374.0,90.9,algo_match,brand_index,,
74013,QUITAPEX 400 MG 30 TAB,QUITAPEX 400 MG XR 30 F.C.TABS.,كويتابكس 400 مجم اكس ار 30 اقراص,2386372.0,84.6,ai_confirmed,ai_verified,0.0,
87432,QUITAPEX 50 XR 30 TAB,QUITAPEX 50 MG XR 30 F.C.TABS.,كويتابكس 50 مجم اكس ار 30 اقراص,,84.0,ai_confirmed,ai_verified,0.0,
67261,QUITCOOL XR 150 30TAB,QUITCOOL XR 150 MG 30 EXT. REL. F.C. TABS,كويتكول اكس ار 150 مجم 30 اقراص,2497296.0,90.0,algo_match,token_set_ratio,,
67260,QUITCOOL XR 300 30TAB,QUITCOOL XR 300 MG 30 EXT. REL. F.C. TABS,كويتكول اكس ار 300 مجم 30 اقراص,2289526.0,90.0,algo_match,token_set_ratio,,
91111,QULAPERAFEN SYRUP,,,,,,no_match,,
76969,RABEKYRL 20 MG 20 TABL,,,,,,no_match,,
91657,RABEKYRL 20 MG 30 TABL,,,,,,no_match,,
90571,RAFADO B COMPLEX 20 SAC,,,,,,no_match,,
81184,RAIBYAX 12/25MG 30CAPS,RAIBYAX 12 / 25 MG 30 CAPS.,رايبياكس 12 / 25 مجم 30 كبسول,2641252.0,92.0,algo_match,brand_index,,
83869,raibyax 12/50 cap,,,,,,no_match,,
82691,RAIBYAX 6/25 MG 30CAPS,RAIBYAX 6 / 25 MG 30 CAPS.,رايبياكس 25 / 6 مجم 30 كبسول,,83.3,ai_confirmed,ai_verified,0.0,
90026,RAMATRIZONE 5MG 30 TAB,RAMATRIZINE 5 MG 30 F.C.TABS.,راماتريزين 5 محم 30 اقراص,2346506.0,86.3,ai_confirmed,ai_verified,0.0,
90996,RAME-ZITHRO 30ml 200MG/5ML,,,,,,no_match,,
89565,RAME-ZITHRO 500 MG 6 F.C.TABS,RAME ZITHRO 500 MG 6 F.C.TABS,رامي زيثرو 500 مجم 6 اقراص,2557199.0,100.0,algo_match,brand_index,,
78551,rame-zithro 500mg 3-tab,RAME ZITHRO 500 MG 3 F.C.TABS.,رامي زيثرو 500 مجم 3 اقراص,,90.6,algo_match,brand_index,,
79724,RAME_ZITHRO 15ML 200MG SUSP,RAME ZITHRO 200 MG / 5 ML SUSP. 15 ML,رامي زيثرو 200 م شرب,2653946.0,90.3,algo_match,token_set_ratio,,
79307,RAMECEFTRAX 1 GM I.V. VIAL,RAMECEFTRAX 1 GM IV VIAL,رامسيفتراكس 1 جم امبول وريد,2499251.0,93.9,algo_match,brand_index,,
74723,RAMECEFTRAX 1G IM VIAL,RAMECEFTRAX 1 GM I.M. VIAL,رامسيفتراكس 1 جم امبول عضل,1534864.0,95.8,algo_match,brand_index,,
89183,RAMELACT 6000 ALU 30 TABS,RAMELACT 6000 MG 30 TAB,راميلاكت 6000 مجم 30 اقراص,,87.5,ai_confirmed,ai_verified,0.0,
91452,RAMETALINA XR 12.5/1000 MG 30 EXT. REL. F.C. TABS,RAMETALINA XR 5 / 1000 MG 30 EXT. REL. F.C. TABS,راميتاليتا اكس ار 5 / 1000 مجم 30 اقراص,,92.3,algo_match,brand_index,,
55581,RAMETAX 0.5 G VIAL,RAMETAX 500 MG I.V / I.M VIAL,راميتاكس 500 مجم امبول,2176320.0,83.3,ai_confirmed,ai_verified,0.0,
rame,RAMETAX 1 G VIAL,RAMETAX 1 GM I.V. / I.M VIAL,راميتاكس 1 جم امبول,2436259.0,93.3,algo_match,token_set_ratio,,
55783,RAMIXOLE 0.25MG 30 TAB,RAMIXOLE 0.25 MG 30 TABS.,راميكسول 0.25 مجم 30 اقراص,948350.0,97.9,algo_match,brand_index,,
55819,RAMIXOLE 1MG 30 TAB,RAMIXOLE 1 MG 30 TAB.,راميكسول 1 جم 30 اقراص,903513.0,100.0,algo_match,brand_index,,
11343,RANCIF 500MG 10 TABS,RANCIF 500 MG 10 F.C.TAB.,رانسيف 500 مجم 10 اقراص,2436265.0,88.9,ai_confirmed,ai_verified,0.0,
89343,RANDAPALENE 0.1% GEL 30 GM,RANDAPALENE 0.1 % GEL 30 GM,راندابالين 0.1 % جل 30 مل,,94.3,algo_match,brand_index,,
91774,RANDIL 10MG 30TABS,RANDIL 10 MG 30 TAB.,رانديل 10 مجم 30 اقراص,2436263.0,97.4,algo_match,brand_index,,
55368,RANDIL 20MG 30 TAB,RANDIL 20 MG 30 TAB.,رانديل 20 مجم 30 اقراص,1996897.0,100.0,algo_match,brand_index,,
88730,RANDOLANEX 100 MG 20 SACHETS,RANDOLANEX 20 SACHETS,راندولانكس 20 اكياس,,85.7,ai_confirmed,ai_verified,0.0,
84290,RANEXA 500 MG 60 TABS,RANEXA 500 MG 60 PROLONGED R.TABS,رانيكسا 500 مجم 60 كبسول,2537887.0,100.0,algo_match,token_set_ratio,,
86847,RANGONAL 20 TAB,RANGONAL 20 TAB,رانجونال 20 اقراص,1438431.0,100.0,algo_match,brand_index,,
RAN,RANI_F 6 SACHETS,RANI F 20 MG 6 SACHETS,راني اف 20 مجم 6 اكياس,2369269.0,89.7,ai_confirmed,ai_verified,0.0,
80570,RANXAPIN 10MG 21TAB,RANXAPIN 10 MG 21 TABS,رانكسابين 10 مجم 21 اقراص,,97.7,algo_match,brand_index,,
87613,RASTIGLO 10 MG 20 TAB,RASTIGLO 10 MG 20 FILM COATED TAB,راستيجلو 10 مجم 20 اقراص,,100.0,algo_match,token_set_ratio,,
61937,RAVEMANTINE 10 MG 30 TAB,RAVEMANTINE 10 MG 30 F.C. TABS.,رافيمانتين 10 مجم 30 اقراص,,90.6,algo_match,brand_index,,
87826,RAW AFRICAN ARGAN OIL CONDITIONER 300 ML,,,,,,no_match,,
90769,REALCOXSTAR 90MG 20TAB,REALCOXSTAR 90 MG 20 TAB,ريالكوكستار 90 مجم 20 اقراص,2161507.0,100.0,algo_match,brand_index,,
91083,reboss massage cream 30gm,REBOSS MASSAGE CREAM 30 GM,ريبوس كريم مساج,2653030.0,100.0,algo_match,brand_index,,
85636,REBOSS MASSAGE CREAM 50GM,REBOSS MASSAGE CREAM 50 GM,ريبوس كريم مساج 50 جم,2336317.0,100.0,algo_match,brand_index,,
83479,REBOTON 0.25% GEL 30 GM,REBOTON 0.25 % GEL 30 GM,ريبوتون 0.25 % جل 30 جم,2421356.0,93.6,algo_match,brand_index,,
83480,REBOTON 0.25% GEL 75 GM,REBOTON 0.25 % GEL 75 GM,ريبوتون 0.25 % جل 75 جم,1739872.0,93.6,algo_match,brand_index,,
87779,RECORMON 4000 0.3 AMP,,,,,,no_match,,
49714,RECORMON 5000 I.U. 6 PREF. SYRINGES,RECORMON 5000 I.U. 6 PREF. SYRINGES,ريكورمون 5000 وحده 6 سرنجات,,100.0,algo_match,brand_index,,
79686,RECOXIBRIGHT 120 MG 7 F.C TABS.,RECOXIBRIGHT 120 MG 7 F.C.TABS.,ريكوكسيبرايت 120 مجم 7 اقراص,2313078.0,100.0,algo_match,brand_index,,
78044,RECOXIBRIGHT 60 MG 20-TAB,RECOXIBRIGHT 60 MG 20 F.C.TABS.,ريكوكسيبرايت 60 مجم 20 اقراص,,90.9,algo_match,brand_index,,
92055,RECOXIBRIGHT 60 MG 30 F.C.TABS,RECOXIBRIGHT 60 MG 30 F.C.TABS,ريكوكسيبرايت 60 مجم 30 اقراص,2563102.0,100.0,algo_match,brand_index,,
90929,RECOXIBRIGHT 90 MG 30 F.C.TABS,RECOXIBRIGHT 90 MG 30 F.C.TABS.,ريكوكسيبرايت 90 مجم 30 اقراص,2222940.0,100.0,algo_match,brand_index,,
76984,RECOXIBRIGHT 90 MG 30 TAB,RECOXIBRIGHT 90 MG 30 F.C.TABS.,ريكوكسيبرايت 90 مجم 30 اقراص,2222940.0,90.9,algo_match,brand_index,,
86817,RECOXITRO 120 MG 10 F.C. TABS,RECOXITRO 120 MG 10 F.C. TABS,ريكوكسيترو 120 مجم 10 اقراص,2620317.0,100.0,algo_match,brand_index,,
88475,RECOXITRO 60 MG 30 F.C. TABS,RECOXITRO 60 MG 30 F.C. TABS,روكوكسيترو 60 مجم 30 اقراص,2193349.0,100.0,algo_match,brand_index,,
88155,RECOXITRO 90 MG 30 F.C. TABS,RECOXITRO 90 MG 30 F.C. TABS,روكوكسيترو 90 مجم 30 اقراص,1029086.0,100.0,algo_match,brand_index,,
86280,REDAND 20CAPS,REDAND 20 CAPS,ريداند 20 كبسول,2343965.0,100.0,algo_match,brand_index,,
92491,REDFERX 30 CAPSULES,REDFERX 30 CAPS,ريدفيركس 30 كبسول,2498768.0,88.2,ai_confirmed,ai_verified,0.0,
84761,REDGLOB 30 CAPS,REDGLOB 30 CAPS,ريدجلوب 30 كبسول,1403758.0,100.0,algo_match,brand_index,,
80675,REGAINE 5% FOAM 73ML,REGAINE 5 % TOPICAL FOAM 73 ML,ريجين 5 % فوم 73 مل,2472715.0,92.3,algo_match,token_set_ratio,,
60242,REGCOR 10 MG 10 TAB,REGCOR 10 MG 10 TAB.,رجكور 10 مجم قديم,2681755.0,100.0,algo_match,brand_index,,
17260,REGCOR 5 MG 10 TAB,REGCOR 5 MG 10 TAB.,ريجكور 5 مجم 10 اقراص,1396550.0,100.0,algo_match,brand_index,,
77981,REGIMAX 30 CAP,REGIMAX 120 MG 30 CAPS.,ريجيماكس 120 مجم 30 كبسول,2369249.0,83.3,ai_confirmed,ai_verified,0.0,
57620,REGO HAIR CREAM 100 MG,REGO HAIR CREAM 100 GM,ريجو كريم,2680520.0,86.4,ai_confirmed,ai_verified,0.0,
54360,REGO HAIR LOTION 250ML,REGO HAIR LOTION 250 ML,ريجو لوشن 250 مل,,100.0,algo_match,brand_index,,
55078,REGO HAIR SHAMPOO 250ML,REGO HAIR SHAMPOO 250 ML,ريجو شامبو 250 مل,2436309.0,100.0,algo_match,brand_index,,
86827,REKAN 4MG 20 TAB,,,,,,no_match,,
79688,RELATROLIN 25 MG 20 CAPSULES,,,,,,no_match,,
83963,RELAX 30 CAPSULES,RELAX 30 CAPS.,ريلاكس 30 كبسول,1456326.0,86.7,ai_confirmed,ai_verified,0.0,
83469,RELAX AIG MASSAGE GEL 50G,,,,,,no_match,,
37418,RELAX MASSAGE CREAM 50 GM,RELAX CREAM 50 GM,ريلاكس جديد كريم 50 جم س جديد,2368362.0,81.0,ai_confirmed,ai_verified,0.0,
46872,RELAXON 30 CAP,RELAXON 30 CAPS.,ريلاكسون 30 كبسول,2469780.0,96.6,algo_match,brand_index,,
92005,RELAXOSPASM XR 15MG 20 TAB,RELAXOSPASM XR 15 MG 20 CAP,ريلاكسوسبازم اكس ار 15 مجم 20 اقراص,,85.2,ai_confirmed,ai_verified,0.0,
91866,RELAXOSPASM XR 30 MG 10 EXT. REL. CAPS,RELAXOSPASM XR 30 MG 10 EXT. REL. CAPS,ريلاكسوسبازم اكس ار 30 مجم 10 اقراص,,100.0,algo_match,brand_index,,
90873,RELIVATEAR EYE DROPS 15 ML,RELIVATEAR EYE DROPS 15 ML,رليفاتير قطره للعين 15 مل,,100.0,algo_match,brand_index,,
18381,REMERON 30 MG 10 TAB,REMERON 30 MG 10 TAB.,ريميرون 30 مجم 10 اقراص,,100.0,algo_match,brand_index,,
79687,REMIGOLINE 0.5 MG 2 TABS.,REMIGOLINE 0.5 MG 2 TAB.,ريميجولين 0.5 مجم 2 اقراص,903612.0,97.9,algo_match,brand_index,,
87839,remontada 30 capsules,REMONTADA 30 CAPS,ريمونتادا 30 كبسول,2608124.0,89.5,ai_confirmed,ai_verified,0.0,
73866,REMOWAX 5 % EAR DROPS 15 ML,REMOWAX 5 % EAR DROPS 15 ML,ريموواكس 5 % قطره للاذن 15 مل,903611.0,100.0,algo_match,brand_index,,
49860,RENAGEL 800 MG 180TAB %%%,RENAGEL 800 MG 180 F.C.TAB,ريناجل 800 مجم 180 اقراص,,84.6,ai_confirmed,ai_verified,0.0,
73427,RENAL S 12 SACHETS,RENAL S 12 SACHET,رينال اس 12 اكياس,903614.0,97.1,algo_match,brand_index,,
