code,drug_name,matched_product_name_en,matched_product_name_ar,matched_store_product_id,match_score
70503,SWEETAL 100 SACHETS 100 G,SWEETAL 1 G* 100 SACHETS,سويتال 1 جم 100 اكياس,2126643,93.9
60145,SWEETAL 100 TAB,,,,
67515,SWEETAL 25 SACHETS,,,,
75760,SWEETAL 300 TAB SUGAR,SWEETAL 300 TAB SUGAR,سويتال 300 اقراص,2587850,100.0
56544,SWEETAL 50 SACHETS 100 G,,,,
73338,SWEETAL 50 TAB,,,,
71851,SWEETAL 75 SACHETS,,,,
63736,SWEETAL POWDERED SUGAR 250 GM,SWEETAL POWDERED SUGAR 250 GM,سويتال بودر 250 جم اصفر,2126624,100.0
84631,SWEETAL STEVIA 50 SACHETS 1 G,SWEETAL STEVIA 2 G* 50 SACHETS,سويتال ستيفيا 50 كيس,2632535,94.9
84630,SWEETAL STEVIA POWDERED SUGAR 250 GM,SWEETAL STEVIA POWDERED SUGAR 250 GM,سويتال ستيفيا بودر 250 جم اخضر,2583510,100.0
88964,SWELLARO 50 GM GEL,SWELLARO GEL 50 MG,سويلارو جل 50 جم,2043826,94.4
67846,SWISSLAC AR (1) 400 GM,,,,
69226,SWISSLAC PREMIUM (1) 400 GM,,,,
67849,SWISSLAC PREMIUM (2) 400 GM,,,,
67848,SWISSLAC PREMIUM (3) 400 GM,,,,
92259,SWIVEL 50GM CREAM,,,,
86340,SYCOCETAM 1000 MG 20 F.C. TABS.,SYCOCETAM 1000 MG 20 F.C. TABS.,سيكوسيتام 1000 مجم 20 اقراص,904077,100.0
67239,SYCOCETAM 500 MG 20 TAB,SYCOCETAM 500 MG 20 F.C. TABS.,سيكوستام 500 اقراص ماركيرل,2680572,90.2
61540,SYCOCETAM ORAL SOLUTION 100 MG 120 ML,,,,
49661,SYLVESTER 1 20 CAP,SYLVESTER 1 20 CAPS.,سيلفستر 1 20 كبسول,2369257,97.3
26248,SYMBICORT 160/4.5 120 DOSES,,,,
73288,SYMBICORT 320 MCG 60 DOSES,,,,
78127,Sympaprost 30cap,,,,
89493,SYNAPSE Q10 PLUS 60 TABS.,,,,
81334,synjardy 12.5mg/1000mg 60 tabs,,,,
46929,SYNO-BAR SOAP 125GM,,,,
81148,SYNOBAR-S SOAP 100GM,SYNOBAR SOAP 100 GM,سينوبار صابون 100 جم,948808,92.3
49259,SYNOBAR FACIAL CLEANSER 250 ML,,,,
86761,SYNOBAR SKIN CLARIFYING GEL 100 GM,,,,
92343,SYNOSEL ACE TAB,,,,
75727,SYNTHECORTIN 40MG AMP,,,,
3656,SYNTOCINON 10IU 5AMP,,,,
75682,SYSTANE 10 ML EYE GEL DROPS,SYSTANE EYE GEL DROPS 10 ML,سيستان جل بديل ثيلوتيرز جديد,2681179,100.0
52047,SYSTANE 10ML EYE DROPS,,,,
59850,SYSTANE ULTRA 10ML EYE DROPS,SYSTANE ULTRA EYE DROPS 10 ML,سيستان الترا قطره للعين 10 مل,2619885,91.2
47651,T4-THYRO 100 MCG 100 TABS,,,,
47650,T4-THYRO 50MCG TAB,,,,
75099,TABOCIN 100 MG 10 CAP,TABOCINE 100 MG 10 CAPS.,تابوسين 100 مجم 10 كبسول,2060271,95.5
90857,TADALANDRO 5 MG 30 F.C. TABS,TADALANDRO 5 MG 30 F.C. TABS,تادالاندرو 5 مجم 30 اقراص,2474725,100.0
85119,TADALIPTIS 20 MG 4 F.C. TABS.,,,,
79699,TADALONG 20MG 4TABLETS,,,,
79567,TADANERFI 20MG 4FILM,,,,
91274,TADANERFI 5 MG 30 ORODISPERSIBLE FILMS.,TADANERFI 5 MG 30 ORODISPERSIBLE FILMS,تادانيرفي 5 مجم 30 فيلم,902868,100.0
79701,TADANERFI 5MG 20FILMS,,,,
85628,TADARAXIA 20 MG 2TABS,,,,
90049,TADATRONA 5 MG 21 F.C. TABS.,TADATRONA 5 MG 21 TABS,تاداترونا 5 مجم 21 اقراص,2653446,91.7
82522,TAFLUPRO 30 SDU EYE DPS,,,,
82521,TAFLUPRO PLUS SDU EYE DPS,,,,
91868,TAMIFLU 75MG 10 CAPS,,,,
18807,TAMOXIFEN 20 MG 20 TAB,TAMOXIFEN 20 MG 20 TABS.,تاموكسيفين 20 مجم 20 اقراص,2623180,97.8
57456,TAMSUL 0.4 MG 30 CAP,TAMSUL 0.4 MG 30 CAPSULE,تامسول 0.4 مجم 30 كبسول,1755232,90.9
28082,TAMSULIN 0.04 MG 28 CAP,,,,
77982,TAMSULIN PLUS 20 TABS,,,,
79914,tantavair 160mcg 120 metered actuations,,,,
75409,TANTUM 20ML GEL,,,,
73977,TANTUM ROSA SACHETS,,,,
2390,TANTUM VERDE MOUTH WASH 125 ML,,,,
84297,TAOLANA 10000IU 15 TABS,,,,
tar,TARDANZA 60 MG 3 F.C. TABS,TARDANZA 60 MG 3 F.C. TABS.,تاردانزا 60 مجم 3 اقراص,1977259,100.0
74269,TAREG 160 MG 14 CAP,,,,
73390,TAREG 160 MG 28 TAB,TAREG 160 MG 28 F.C. TAB.,تارج 160 مجم 28 اقراص,902874,90.5
73471,TAREG 320 MG 10 TAB,TAREG 320 MG 10 F.C. TAB.,تارج 320 مجم 10 اقراص,2312761,90.5
74292,TAREG 40MG 15TAB,,,,
73940,TAREG 80MG 14CAP,,,,
74597,TARGO 750 MG 10 TAB,,,,
89448,TARGOCID 200 MG VIAL FOR I.V/I.M INJ,TARGOCID 200 MG VIAL FOR I.V / I.M INJ.,تارجوسيد 200 امبول,2683240,91.9
89459,TARGOCID 400 MG VIAL FOR I.V/I.M INJ,TARGOCID 400 MG VIAL FOR I.V / I.M INJ.,تارجوسيد 400 مجم امبول,2326807,91.9
90283,TARGOMASH COMB 160/12.5MG 30 F.C. TABS,,,,
90850,TARGOZYM 20TAB,,,,
27532,TARIFLOX 400 mg 10 TAB,TARIFLOX 400 MG 10 TABS.,تاريفلوكس 400 مجم 10 اقراص,902881,97.8
74412,TARIVID 200 MG 10 TAB,TARIVID 200 MG 10 F.C. TAB.,تاريفيد 200 مجم 10 اقراص,2469117,91.3
73636,TAROLIMUS OINTMENT 15 GM,,,,
73845,TAVACIN 500 MG 5 TAB,TAVACIN 500 MG 5 F.C. TAB.,تافاسين 500 مجم 5 اقراص,1396095,90.9
73835,TAVACIN 750 MG 5 TAB,TAVACIN 750 MG 5 F.C. TAB.,تافاسين 750 مجم 5 اقراص,1744772,90.9
18748,TAVANIC 500MG 5 TAB,,,,
73976,TAVANIC VIAL 500MG/100ML,,,,
86413,TAVINIFLOX 750 MG 5 TAB,,,,
86412,TAVIXINOR 500 MG 5 TAB,,,,
64046,TAVONIFLOX 500 MG 7 TAB,,,,
64015,TAVONIFLOX 750 MG 7 TAB,,,,
84797,TAVONIZA 10MG 20TAB,,,,
84792,TAVONIZA 20 MG 20 TABS,TAVONIZA 20 MG 20 F.C.TABS.,تافونيزا 20 مجم 20 اقراص,902886,91.7
26526,TEARS GUARD DROPS,,,,
13405,TEARS NATURAL DROPS,,,,
74463,TEBOFORTIN 40 MG 30 TAB,TEBOFORTIN 40 MG 30 F.C.TAB.,تيبوفورتين 40 مجم 30 اقراص,903026,92.0
74716,TEBOFORTIN 40 MG ORAL DROPS,,,,
84323,TEBOFORTIN FORTE 80MG 30TAB,,,,
73727,TEBONINA FORTE 40 MG 20 TAB,TEBONINA FORTE 40 MG 20 F.C. TAB.,تيبونينا فورت 40 مجم 20 اقراص,2453954,93.1
67302,TECAVIR 0.5 MG 30 TAB,TECAVIR 0.5 MG 30 F.C. TAB.,تيكافير 0.5 مجم 30 اقراص,2535682,91.3
74681,TECAVIR 1 MG 30 TAB,TECAVIR 1 MG 30 F.C.TAB.,تيكافير 1 مجم 30 اقراص,2385394,90.5
79495,TECHNOSPIRON 21 TABLETS,,,,
75560,TECNOVULA 50 MG 20 TAB,TECNOVULA 50 MG 20 TABS.,تيكنوفيولا 50 مجم 20 اقراص,2145511,97.8
25173,TEGRAL 200MG 10TAB,,,,
20625,TEGRAL 200MG 50TAB,,,,
27163,TEGRETOL 200MG 30TAB,,,,
43012,TEGRETOL CR 200MG 20 TAB,,,,
46303,TEGRETOL CR 400MG 20TAB,,,,
21352,TEKLO 30TAB,TEKLO 30 TABS.,تكلو 30 اقراص,2561180,91.7
30305,TELFAST 120MG 20 TAB,,,,
73138,TELFAST 180 MG 20 TAB,,,,
73379,TELFAST 30MG/5ML SUSP. 100 ML,,,,
79887,TELFAST DECONGESTANT 60/120MG 10 TABS.,,,,
59454,TEMODAL 100 MG 5 TAB MSD,,,,
91748,TEMPORAL 1000 MG 20 TABS,TEMPORAL 1000 MG 20 TAB,تيمبورال 1000 مجم 20 اقراص,2448559,97.9
22022,TEMPORAL SYP 60 ML,,,,
63314,TENAVIRON 300 MG 30 TABLETS,TENAVIRON 300 MG 30 TABLETS,تينافيرون 300 مجم 30 اقراص,2127084,100.0
79783,TENDOCAL 15 SACHETS,TENDOCAL 15 SACHETS,تندوكال 15 اكياس,2683004,100.0
88603,TENDOZYME 20 F.C.TABS,,,,
89458,TENOFENAMIDE 25 MG 30 TABS,,,,
46845,TENORETIC 14 TAB,,,,
80959,TENORMIN 100MG 28TABS,,,,
31363,TENORMIN 50 MG 14 TAB,,,,
46486,TENORMIN 50MG TAB,,,,
89536,TENTAVAIR 160MCG/ACTUATION INHALER 120 DOSES,,,,
79266,TENTAVAIR 80MCG 120 METERED ACTUATION,,,,
67466,TERBECOMASIL SPRAY 30 ML,TERBECOMASIL 1 % SPRAY 30 ML,تيربوكومازيل 1 % بخاخ 30 مل,2608707,92.3
64456,TERBIN 250 MG 14 TAB,TERBIN 250 MG 14 TAB.,تيربين 250 مجم 14 اقراص,2326610,100.0
30172,TERBIN CREAM,,,,
55274,TERHEXINE 120 ML SYRUP,,,,
89742,TERMINAL HAIR LOTION SPRAY 110 ML,,,,
92154,TERMINAL SHAMPOO,,,,
TN,TERRAMYCIN EYE OINT,,,,
90355,TERRY MIX NAIL LOTION 15ML,,,,
91950,TESTERIOL 750MG/3ML I.M. VIAL,,,,
91672,TESTOASPIRE 1000MG 60 TABLETS,,,,
20635,TETANUS ANTITOXIN .1500IU .1ML 1ML. AMP,,,,
88907,TETRA CARE HAIR SHAMPOO 200 ML,TETRA CARE SHAMPOO 200 ML,تترا كير شامبو 200 مل,2498754,90.9
77043,TETRA GLOW SENSITIVE ZONE FOAM 200 ML,,,,
87243,TETTELLO BALSAM 200ML SPRAY,,,,
56077,TEXACORT 0.1 % CREAM 20 GM,,,,
12491,THALIX 100 MG 30 CAP $$$,,,,
92338,THE ORDINARY BUFFET SERUM 30ML.,,,,
85627,THE ORDINARY PEELING SOLUTION SERUM 30ML.,,,,
90267,THIODIO 600MG 30 CAP,,,,
85326,THIODIO COMB 600 MG 30CAPS,,,,
60324,THIONERV 300 MG 20 TAB,THIONERV 300 MG 20 TAB.,ثيونيرف 300 مجم 20 اقراص,2669466,100.0
74151,THIOTACID 300 MG 30 TAB,THIOTACID 300 MG 30 TAB.,ثيوتاسيد 300 مجم 30 اقراص,2293068,100.0
85213,THIOTACID 600 ORIGINAL 30 TABS,,,,
81142,THIOTACID 600 ORIGINAL MG 20 TAB,,,,
59894,THIOTACID COMPOUND 300 MG 30 CAP,THIOTACID COMPOUND 300 MG 30 CAPS.,ثيوتاسيد مركب 300 مجم 30 كبسول,944157,98.5
85898,THIOTACID COMPOUND 600 MG 30 CAP,THIOTACID COMPOUND 300 MG 30 CAPS.,ثيوتاسيد مركب 300 مجم 30 كبسول,944157,95.4
92490,THIOTACID PLUS XR 30 F.C. TABS.,,,,
74017,THIOTEX 300 MG 30 CAP,THIOTEX 300 MG 30 CAPS.,ثيوتكس 300 مجم 30 كبسول,903070,97.7
91447,THIOTEX FORTE 600 MG 20CAP,,,,
73422,THIOTEX FORTE 600 MG 30CAP,,,,
90271,THORMOXIBAN 10MG/10TAB,,,,
80214,three 400 drops 30ml,,,,
80213,three 600 drops 30ml,,,,
28330,THREE ZED 120 ML LOTION,,,,
56726,THROMBEX cream 40 g,,,,
52070,THROMBEX DNA GEL 40 G,,,,
54471,THROMBEXX DNA GEL40 G,,,,
90674,THROMBOLINTA 90MG 30TAB,,,,
88921,THYROCARBIN 5 MG 100 F.C. TABS,THYROCARBIN 5 MG 100 F.C. TABS.,ثايروكاربين 5 مجم 100 اقراص,2129203,100.0
84912,THYROCARBIN 5MG 50 TABS,,,,
3538,THYROCIL 50 MG 30TAB,,,,
84738,THYROXINE 100MCG 100 TAB,,,,
84839,THYROXINE50 MG 100 TABLETS,,,,
88835,TIADO CONDITIONER 250 ML,,,,
84959,Tiapride-Clavita Pharma 137.9 mg/ml 30ml Solution,,,,
47360,TICANASE NASAL SPRAY,,,,
79267,TICANASE PLUS 125/50 MCG NASAL SPRAY 15 ML,,,,
90602,tidy fair lotion,,,,
26174,TIGER KING 10 TAB,,,,
79781,TIGINT PLUS 10 SACHETS,TIGINT PLUS 10 SACHETS,تيجنت بلس 10 اكياس,2182289,100.0
86435,TIMBESTATIN 10/20 MG 14 F.C TAB,,,,
75181,TIMOGEN SYRUP 120 ML,,,,
28194,TIMOLOL 0.5% DROPS,,,,
58189,TINEAREST 15 GM CREAM,,,,
85256,TINIFLOXACIN 20TAB,TINIFLOXACIN 20 TAB.,تنيفلوكساسين 20 اقراص,903056,97.3
63226,TINIFLOXACIN 600MG 10 TAB,,,,
40043,TINOX CREAM,,,,
77297,TIOCON CREAM,,,,
87242,TIPTOP GEL 50 GM,,,,
57182,TIRALEPSY 1000 MG 20 F.C. TAB,TIRALEPSY 1000 MG 20 F.C. TAB,تيراليبسي 1000 مجم 20 اقراص,2129079,100.0
73864,TIRALEPSY 1000 MG 20 TAB,TIRALEPSY 1000 MG 30 TAB,تيراليبسي 1000 مجم 30 اقراص,2453962,95.8
86379,TIRALEPSY 1000MG 30 F.C. TAB,,,,
73622,TIRALEPSY 500 MG 30 TAB,TIRALEPSY 500 MG 30 F.C. TAB.,تيراليبسي 500 مجم 30 اقراص,2535840,92.0
61350,TIRALEPSY SYRUP 100 MG 120 ML,,,,
67301,TIRALEPSY XR 750 MG 20 TAB,TIRALEPSY XR 750 MG 20 F.C. TAB.,تيراليبسي 750 مجم XR 20 اقراص 246,2651901,92.9
47807,TIRATAM 120 ML SYRUP,,,,
81089,TIRATAM 1000 MG 30 F.C. TABS,TIRATAM 1000 MG 30 F.C. TAB,تيراتام 1000 مجم 30 اقراص,2145753,98.1
55524,TIRATAM 500 MG 30 TAB,TIRATAM 500 MG 30 F.C. TAB,تيراتام 500 مجم 30 اقراص,2144324,91.3
81734,TIRATAM 750 mg tab,,,,
87076,TIRATAM SOLUTION FOR IV INFUSION IN VIAL 5 ML,,,,
64458,TIRATAM XR 500 MG 20 TAB,TIRATAM XR 500 MG 20 F.C. TAB,تيراتام اكس ار 500 مجم 20 اقراص,903034,92.3
81775,TIRATAM XR 750 mg tab,,,,
80939,TITAN GEL IMP++++,,,,
79493,TOBOLANZA 24 CAPSULES,,,,
73594,TOBRADEX DROPS,,,,
80116,TOBRADEX OINT,,,,
13269,TOBREX DROPS,,,,
2378,TOBRIN 0.3% EYE. OINT. 5 GM,TOBRIN 0.3 % EYE.OINT. 5 GM,توبرين 0.3 % مرهم للعين 5 جم,2471673,94.1
2342,TOBRIN DROPS,,,,
92028,TODIPHI 10 ML ORAL DROPS,TODIPHI ORAL DROPS 10 ML,توديفاي قطره بالفم 10 مل,2530211,100.0
156158,tola hair lotion 1+1 offer,,,,
88512,TOLA HAIR LOTION 120ML,,,,
80930,tola hair oil replacement 100 ml,TOLA HAIR OIL REPLACEMENT 100 ML,تولا بديل الزيت 300 مل,2306009,100.0
87625,TOLA KIDS CREAM FOR CURLY HAIR 120 ML 1+1,,,,
88881,TOLANA CARNITINE 20 TABS,TOLANA CARNITINE 20 TABS,تولانا كارنتين 20 اقراص,2453948,100.0
88461,TOMAZINE 10MG 30 TAB,,,,
17887,TOMEX 80 TAB,,,,
73552,TOMEX PLUS 50 TAB,,,,
90205,TONADOGEST 10 MG 30 F.C. TABS,TONADOGEST 10 MG 30 TABS,تونادوجيست 10 مجم 30 اقراص,2315332,92.3
84120,tonair hair lotion 100ml,,,,
27652,TOP-4 CREAM,,,,
47765,TOP-FLAM CREAM,,,,
24136,TOP CLEAN SPRAY,,,,
81026,TOP HAIR LOTION 10 AMP.* 5 ML,,,,
50472,TOP HAIR LOTION 120 ML,TOP HAIR LOTION 120 ML,توب هير لوسيون 120 مل,1939661,100.0
91977,TOP SELLERS HONEY,,,,
53901,TOP ZAD SOAP,,,,
85687,TOPAKEN SYRUP 100 ML,TOPAKEN SYRUP 100 ML,توباكين شراب 100 مل,2192837,100.0
23086,TOPAMAX 100 MG 60 TAB,TOPAMAX 100 MG 60 F.C. TAB.,توباماكس 100 مجم 60 اقراص,2206189,91.3
21518,TOPAMAX 25MG TAB,,,,
85011,TOPGING ADVANCE 30CAPS,,,,
28331,TOPGING CAP,,,,
88172,TOPI-GENT CLEANSING FOAM 150 ML 1 + 1,,,,
75715,topi-gent delicate cleansing foam 150ml,,,,
75716,TOPI-GENT SEBUM CLEANSING FOAM 150 ML,,,,
90720,TOPILEPT 25MG 30TAB,,,,
75100,TOPIRAMATE 100MG 10TABS,,,,
73164,TOPIRAMATE 25 MG 30 TAB,TOPIRAMATE 25 MG 30 F.C.TAB.,توبيراميت 25 مجم 30 اقراص,1453870,92.0
39985,TOPMODE FORTE TAB,,,,
39986,TOPMODE TAB,,,,
87519,TOPOPRAZAN 20 MG 14 TAB,TOPOPRAZAN 20 MG 14 TAB,توبوبرازان 20 مجم 14 اقراص,1323866,100.0
83273,TOPRO 10 SACHETS,TOPRO 10 SACHETS,توبرو 10 كيس,2097983,100.0
60314,TORSAMOLEX 10 MG 20 TAB,TORSAMOLEX 10 MG 20 TABS.,تورساموليكس 10 مجم 20 اقراص,902996,97.9
60393,TORSAMOLEX 20 MG 20 TAB,TORSAMOLEX 20 MG 20 TABS.,تورساموليكس 20 مجم 20 اقراص,2342135,97.9
74124,TORSERETIC 10 MG 30 TAB,TORSERETIC 10 MG 30 TAB.,تورسريتك 10 مجم 30 اقراص,902998,100.0
78280,TORSERETIC 100 MG 30 TABS.,TORSERETIC 100 MG 30 TAB.,تورسريتك 100 مجم 30 اقراص,2160932,98.0
74015,TORSERETIC 20 MG 30 TAB,TORSERETIC 20 MG 30 TAB.,تورسريتك 20 مجم 30 اقراص,1658194,100.0
68869,TORSERETIC 5 MG 30 TAB,TORSERETIC 5 MG 30 TAB.,تورسريتك 5 مجم 30 اقراص,2632354,100.0
87435,TOTACAL CALCIUM 30 TAB,,,,
79112,TOTAL COD LIVER OIL 120 ML SYP,,,,
8591,TOTAVIT 20 TAB,TOTAVIT 20 TABS,توتافيت 20 اقراص,1364820,96.6
23185,TOTAVIT SYRUP 100 ML,TOTAVIT SYRUP 100 ML,توتافيت شراب 100 مل,2127018,100.0
79110,TOTY GRAND 120 ML SYRUP,TOTY GRAND SYRUP 120 ML,توتي جراند شراب 120 مل,2469227,100.0
75318,TOUJEO SOLOSTAR 300UNITS/ML 3 PENS,,,,
TOUX,TOUX PROSPERITY SYRUP 120 ML,,,,
68887,TRAJENTA 5 MG 30 TAB,TRAJENTA 5 MG 30 TABS.,تراجينتا 5 مجم 30 اقراص,2097923,97.6
46402,TRAVATAN DROPS 2.5 ML,,,,
88008,TRAVODERMAL 30 GM CREAM,,,,
67470,TRAVONORM 0.004 % SOL,,,,
79229,TRAVONORM PLUS EYE DROP,,,,
84294,TREATO-ULC 20/1100MG 14 CAP,,,,
67297,TREATO-ULC 40/1100MG 14 CAP,,,,
67521,TREATO ANTI-BREAKAGE HAIR SERUM 120 ML,,,,
43780,TREATO SHAMPOO FRIZZ 250 ML,,,,
86313,TRECZIMUS 0.1% TOPICAL OINT. 30 GM,TRECZIMUS 0.1 % TOPICAL OINT. 30 GM,تريكزيمس 0.1 % مرهم 30 جم,2668911,95.5
73645,TRECZIMUS 0.3 MG OINTMENT 20 GM,,,,
73391,TREFLUCAN 150 MG 1 CAP,TREFLUCAN 150 MG 1 CAPS.,تريفلوكان 150 مجم 1 كبسول,2473695,97.8
92386,TRELEGY ELLIPTA 100/62.5/25 30DOSE,,,,
74080,TRENCEDIA 550 MG 10 TAB,,,,
75113,TRENDO 20 F.C. TABS.,TRENDO 20 F.C. TABS.,تريندو 20 اقراص,2602424,100.0
30439,TRENTAL400 SR TAB,,,,
68855,TRESIBA FLEX TOUCH 100 U 1 PEN,,,,
83619,tress shampoo 150ml,,,,
59651,TRETOFLAMIN CREAM 20 GM,,,,
79303,TREXOTAZ 1.5 GM VIAL,,,,
83174,TREXOTAZ 2 GM I.M. / I.V. VIAL,TREXOTAZ 2 GM I.M. / I.V. VIAL,تريكسوتاز 2 جم امبول,2499239,100.0
80591,TREXOZOLA 2.5 MG 10 TABS,,,,
22103,TRI-B 6 AMP,,,,
79330,TRI-BETAPRONATE TOPICAL CREAM 30 GM,,,,
51551,TRI BENZOIN IN ZNOPAST,,,,
79486,TRI GUARD 30CAPSULES,,,,
51647,TRI TECT ACNE SOAP 100 GM,TRI TECT ACNE SOAP 100 GM,تراي تيكت اكني صابون حب شباب 100 جم,2313262,100.0
49204,TRI TECT ANTISETIC SOAP 100 GM,TRI TECT ANTISEPTIC SOAP 100 GM,تراي تيكت صابون مطهر 100 جم,2129584,98.4
49206,TRI TECT BABY SOAP 100 GM,TRI TECT BABY SOAP 100 GM,تراي تيكت اطفال صابون 100 جم,2520941,100.0
54897,TRIACOR 5/5 MG 10 TAB,,,,
73586,TRIACTIN 20 TABS,,,,
18963,TRIACTIN SYRUP,,,,
79294,TRIAMERICAN 1GM VAIL,,,,
67296,TRIB GOLD 30 CAP,TRIB GOLD 30 CAPS.,تريب جولد 30 كبسول,2129510,97.0
79488,TRIBATENS 40/5/12.5 30TSABLETS,,,,
90780,TRIBULIVA 30 TAB,,,,
64110,TRICOGYN JEL 50 GM,,,,
90719,TRIGASTCARE 120 CAP,,,,
73761,TRILEPTAL 300MG 50TAB,,,,
73627,TRILEPTAL 60 MG/ML 100 ML SYRUP,,,,
74585,TRILEPTAL 600MG 50TAB,,,,
73898,TRILLERG 10ML EYE DROPS,,,,
73779,TRIMED FLU 20 TAB,,,,
78145,TRIMELASMA 30GM CREAM,,,,
74000,TRINUTREX 30 CAP,TRINUTREX 30 CAPS,ترينوتريكس 30 كبسول,1364728,97.0
18581,TRIO-CLAR42CAP,,,,
91781,TRIO SHAMPOO GARLIC OIL 500ML,,,,
86829,TRIOCEPT 6 STRIPS * 21 TAB,,,,
83578,TRIOCOBAVIT 30 CAPS,,,,
79492,TRIPLIXAM 10/2.5/10 15TABLETS,,,,
89192,TRIPLIXAM 10/2.5/5MG 15 F.C.TABS.,,,,
75301,TRIPTOFEM 0.1MG/1ML SYRING,,,,
91792,TRIPTOFEM 0.1MG/ML 6 PREF. SYRINGES,,,,
23265,TRITACE 1.25MG 14TAB,,,,
23266,TRITACE 2.5MG 14TAB,,,,
57409,TRITACE 5 MG 14 TAB,TRITACE 5 MG 14 TAB.,تريتاس 5 مجم 14 اقراص,2602410,100.0
56570,TRITACE COMP 14 TAB,,,,
58243,TRITACE COMP LS 14 TAB,,,,
55583,TRITACE MAX 10 MG/25 MG,,,,
57382,TRITACE PROTECT 10 MG 20 TAB,TRITACE PROTECT 10 MG 20 TAB.,تريتاس بروتيكت 10 مجم 20 اقراص,2097951,100.0
81193,Tritone 100mg 30Tablets,,,,
73606,TRITONE 125ML SYRAP,,,,
74587,TRITONE 200 MG 30 TAB,TRITONE 200 MG 30 TAB,ترايتون 200 مجم 30 اقراص,2435807,100.0
91475,TRITONE 50MG 5AMP,,,,
73604,TRITOSPOT CREAM 15GM,,,,
30381,TRITTICO 100MG TAB,TRITTICO 100 MG 20 TAB.,تريتتيكو 100 مجم 20 اقراص,1485762,90.0
30380,TRITTICO 50MG 20TAB,,,,
47582,TRIVASTAL RETARD 30 TAB,,,,
83136,TRIX ANTI DANDRUFF SHAMPOO 200ML,,,,
75734,TRIXAMARC 1000MG I.M. VIAL,TRIXAMARC 1000 MG I.M. VIAL,تريكسامارك 1 جم امبول,2682608,90.2
75730,trixamarc 500MG VIAL IM,,,,
79302,TRIXOMASH 1 GM VIAL FOR I.M. INJ,,,,
75690,TRONE 100 MG 10 SACH,,,,
91456,TRONE 20 CAP,,,,
87346,TROPHIC SILICONE GEL 50 GM,TROPHIC SILICON GEL 50 GM,تروفيك سيليكون جل 50 جم,1992798,98.0
91080,TROPIRESTEN 2MG/2ML,,,,
61865,TROSPAMEXIN 20 MG 20 TAB,,,,
83713,trozachrome 3amp,,,,
75317,TRULICITY 1.5MG 4PEN,,,,
91142,TRUST SHAMPOO 150ML,TRUST SHAMPOO 150 ML,تراست شامبو 150 مل,2476126,97.4
79321,TRUST SYRUP 120ML,,,,
79109,TRUSTNAL SYRUP,,,,
83937,TRYPSALIN + 20TABLETS,,,,
87370,TRYPSICAN 30 TAB,,,,
89836,TRYPTIZOL 10 MG 60 TABS,TRYPTIZOL 10 MG 100 TAB,تريبتيزول 10 مجم 100 اقراص,2097938,91.3
84446,TRYPTIZOL 10MG 20 TAB,,,,
74851,TRYPTIZOL 25MG 30 TAB,,,,
81747,TUDASIDONE 40MG 20TABS,,,,
82856,tudasidone 80 mg 20 tab,TUDASIDONE 80 MG 20 F.C. TABS.,توداسيدون 80 298,2681478,90.2
82616,TULANGO-SLIM 30 TABS,,,,
84184,TULANGO-VIT 120ML SYRUP,TULANGO VIT 120 ML SYRUP,تولانجو فيت 120 مل شراب,903013,93.6
92068,TULANGO CONCIEVE 14SACH,,,,
81215,tulangodrop,,,,
85657,TURBO SLIM 40 CAPS IMP,,,,
86275,TUSSI-IBM 100 ML SYRUP,,,,
85133,tussihept syrup,,,,
11685,TUSSINOR SYRUP 120 ML,,,,
43683,TUSSISTOP 30 MG SYRUP 100 ML,,,,
81947,TUSSISTOP 60 MG 20 TABS,TUSSISTOP 60 MG 20 TABS,توسيستوب 60 مجم 20 اقراص,1739432,100.0
73565,TUSSIVAN N SYRUP 125 ML,TUSSIVAN N SYRUP 125 ML,توسيفان ان شراب 125 مل,2469239,100.0
73395,TUSSKAN SYRUP 100 ML,TUSSKAN SYRUP 100 ML,توسكان شراب 100 مل,1180656,100.0
49880,TWINZOL EYE DROPS 5 ML,TWINZOL EYE DROPS 5 ML,توينزول قطره للعين 5 مل,903019,100.0
81019,TWINZOL SINGLE DOSE 30 UNITS,,,,
90836,TWIST & GO NTENSE LASH WERUM 10ML,,,,
87942,TWIST AND GO HAIR SHAMPOO 250 MG,,,,
84466,TWIT-TEAR XP EYE DROPS,,,,
91420,TWIT-TEAR ALLERGY EYE DROPS 10 ML,,,,
84286,TWIT-TEAR EYE DROPS,,,,
73248,TYMER DROPS 5 ML,,,,
91641,U-RICHI CARBAMIDE CREAM 50 GM,U RICHI CARBAMIDE CREAM 50 GM,يو ريتشي كارباميد كريم 50 جم,2443755,93.1
91167,U RICHI PANTHENOL ADVANCE CREAM GEL 50M,U RICHI PANTHENOL ADVANCE CREAM GEL 50 GM,يو ريتشي بانثينول ادفانس كريم جل 50 جم,2172818,95.0
89653,UBM IMMUNE 375MG 30 CAPS,,,,
85228,ulcezole 30mg 20tab,,,,
79477,ULCEZOLE 60 MG 20 CAPSULES,,,,
79481,ULSOREST 30TABLETS,,,,
62593,ULTRA FAIR 15 GM CREAM OFFER,,,,
63251,ULTRA FEET CREAM 50G,ULTRA FEET CREAM 50 GM,الترا فيت كريم 50 جم,2635302,90.5
20692,ULTRA MEDANINE CAP,,,,
81444,Ultra Slim Cap,,,,
75118,ULTRACAINE GEL,,,,
